#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft
2022,2,6,5,56,MM,MM,MM,2.5,13,10.8,298,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,5,26,MM,MM,MM,2.2,14,10,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,4,56,MM,MM,MM,2.2,13,10.1,298,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,4,26,MM,MM,MM,2.3,13,10.1,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,3,56,MM,MM,MM,2.2,13,9.9,295,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,3,26,MM,MM,MM,2.2,14,9.8,295,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,2,56,MM,MM,MM,2.1,12,9.8,305,MM,MM,24.9,MM,MM,MM,MM
2022,2,6,2,26,MM,MM,MM,1.9,12,9.3,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,6,1,56,MM,MM,MM,2.4,14,10.6,301,MM,MM,24.9,MM,MM,MM,MM
2022,2,6,1,26,MM,MM,MM,2.2,15,10.4,308,MM,MM,24.9,MM,MM,MM,MM
2022,2,6,0,56,MM,MM,MM,2.3,13,10.4,304,MM,MM,24.9,MM,MM,MM,MM
2022,2,6,0,26,MM,MM,MM,2.2,13,10.4,301,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,23,56,MM,MM,MM,2,14,10.2,300,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,23,26,MM,MM,MM,2.2,13,10.9,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,22,56,MM,MM,MM,2.1,14,10.5,308,MM,MM,25,MM,MM,MM,MM
2022,2,5,22,26,MM,MM,MM,2.5,14,11.5,301,MM,MM,25,MM,MM,MM,MM
2022,2,5,21,56,MM,MM,MM,2,13,10.4,304,MM,MM,25,MM,MM,MM,MM
2022,2,5,21,26,MM,MM,MM,2.3,13,11,308,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,20,56,MM,MM,MM,2.2,13,11.1,297,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,20,26,MM,MM,MM,2.3,14,11.3,295,MM,MM,25,MM,MM,MM,MM
2022,2,5,19,56,MM,MM,MM,2.2,14,11.2,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,19,26,MM,MM,MM,2.3,13,11.7,297,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,18,56,MM,MM,MM,2,13,11.5,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,18,26,MM,MM,MM,2.1,13,11.2,303,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,17,56,MM,MM,MM,2.1,13,11.4,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,5,17,26,MM,MM,MM,2,13,11.3,305,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,16,56,MM,MM,MM,2,13,11,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,5,16,26,MM,MM,MM,1.9,13,10.6,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,5,15,56,MM,MM,MM,1.9,13,11,298,MM,MM,24.7,MM,MM,MM,MM
2022,2,5,15,26,MM,MM,MM,1.9,13,11.1,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,5,14,56,MM,MM,MM,1.9,13,11.1,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,14,26,MM,MM,MM,1.7,12,10.5,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,13,56,MM,MM,MM,1.9,13,10.8,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,13,26,MM,MM,MM,1.9,13,11,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,12,56,MM,MM,MM,1.8,13,10.5,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,12,26,MM,MM,MM,1.8,13,10.6,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,11,56,MM,MM,MM,2,13,11,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,11,26,MM,MM,MM,1.8,13,10.6,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,10,56,MM,MM,MM,1.9,13,10.8,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,10,26,MM,MM,MM,1.9,13,10.8,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,9,56,MM,MM,MM,1.9,13,10.8,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,9,26,MM,MM,MM,1.9,13,10.8,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,8,56,MM,MM,MM,1.8,13,10.7,324,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,8,26,MM,MM,MM,1.8,13,10.7,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,7,56,MM,MM,MM,2.1,13,10.8,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,7,26,MM,MM,MM,2,13,10.6,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,6,56,MM,MM,MM,2.1,14,10.8,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,6,26,MM,MM,MM,1.8,13,10.5,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,5,5,56,MM,MM,MM,1.9,14,10.4,307,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,5,26,MM,MM,MM,2,13,10.5,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,4,56,MM,MM,MM,2.2,13,10.7,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,4,26,MM,MM,MM,2.1,13,10.9,307,MM,MM,25,MM,MM,MM,MM
2022,2,5,3,56,MM,MM,MM,2.4,13,11.2,318,MM,MM,25,MM,MM,MM,MM
2022,2,5,3,26,MM,MM,MM,1.8,13,10.5,308,MM,MM,24.9,MM,MM,MM,MM
2022,2,5,2,56,MM,MM,MM,2.1,13,11,314,MM,MM,25.1,MM,MM,MM,MM
2022,2,5,2,26,MM,MM,MM,2,13,10.7,311,MM,MM,25.2,MM,MM,MM,MM
2022,2,5,1,56,MM,MM,MM,2.4,13,11.2,321,MM,MM,25.2,MM,MM,MM,MM
2022,2,5,1,26,MM,MM,MM,2.4,13,11.2,315,MM,MM,25.2,MM,MM,MM,MM
2022,2,5,0,56,MM,MM,MM,2.2,13,10.8,318,MM,MM,25.2,MM,MM,MM,MM
2022,2,5,0,26,MM,MM,MM,2.2,14,11.1,312,MM,MM,25.2,MM,MM,MM,MM
2022,2,4,23,56,MM,MM,MM,2,13,10.6,318,MM,MM,25.2,MM,MM,MM,MM
2022,2,4,23,26,MM,MM,MM,2.2,13,11.1,321,MM,MM,25.1,MM,MM,MM,MM
2022,2,4,22,56,MM,MM,MM,2.3,13,11.5,324,MM,MM,25.1,MM,MM,MM,MM
2022,2,4,22,26,MM,MM,MM,2.4,13,11.5,310,MM,MM,25.1,MM,MM,MM,MM
2022,2,4,21,56,MM,MM,MM,2.2,14,11.4,315,MM,MM,25.2,MM,MM,MM,MM
2022,2,4,21,26,MM,MM,MM,2.3,13,11.5,314,MM,MM,25.2,MM,MM,MM,MM
2022,2,4,20,56,MM,MM,MM,2.5,14,11.7,319,MM,MM,25.1,MM,MM,MM,MM
2022,2,4,20,26,MM,MM,MM,2.2,13,11.4,314,MM,MM,25,MM,MM,MM,MM
2022,2,4,19,56,MM,MM,MM,2.2,13,11.5,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,4,19,26,MM,MM,MM,2.4,14,11.7,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,18,56,MM,MM,MM,2.3,14,11.7,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,18,26,MM,MM,MM,2.6,14,12.2,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,17,56,MM,MM,MM,1.9,13,10.9,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,17,26,MM,MM,MM,1.9,14,11,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,16,56,MM,MM,MM,1.9,14,11,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,16,26,MM,MM,MM,2.1,14,11,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,15,56,MM,MM,MM,1.9,14,10.9,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,15,26,MM,MM,MM,1.7,14,10.5,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,14,56,MM,MM,MM,1.9,14,11.1,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,14,26,MM,MM,MM,1.8,15,10.8,326,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,13,56,MM,MM,MM,1.6,15,10.4,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,13,26,MM,MM,MM,1.5,14,9.5,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,12,56,MM,MM,MM,1.4,15,9.2,322,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,12,26,MM,MM,MM,1.4,17,9,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,11,56,MM,MM,MM,1.2,15,8.8,322,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,11,26,MM,MM,MM,1.2,15,8.8,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,10,56,MM,MM,MM,1.1,15,8.8,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,10,26,MM,MM,MM,1,12,8.4,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,9,56,MM,MM,MM,1.1,15,8.7,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,9,26,MM,MM,MM,1,15,8.3,328,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,8,56,MM,MM,MM,1,13,8.1,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,8,26,MM,MM,MM,1,15,7.6,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,7,56,MM,MM,MM,1,15,6.9,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,7,26,MM,MM,MM,1,15,6.9,290,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,6,56,MM,MM,MM,1,13,6.7,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,6,26,MM,MM,MM,1,13,6.4,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,5,56,MM,MM,MM,1,13,6.1,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,4,5,26,MM,MM,MM,1,12,6.4,322,MM,MM,24.9,MM,MM,MM,MM
2022,2,4,4,56,MM,MM,MM,1,13,6.1,305,MM,MM,24.9,MM,MM,MM,MM
2022,2,4,4,26,MM,MM,MM,0.9,12,6.3,311,MM,MM,24.9,MM,MM,MM,MM
2022,2,4,3,56,MM,MM,MM,0.9,12,5.7,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,4,3,26,MM,MM,MM,0.9,11,6,304,MM,MM,24.9,MM,MM,MM,MM
2022,2,4,2,56,MM,MM,MM,1,13,5.9,303,MM,MM,24.9,MM,MM,MM,MM
2022,2,4,2,26,MM,MM,MM,1,13,5.9,315,MM,MM,25,MM,MM,MM,MM
2022,2,4,1,56,MM,MM,MM,1,8,5.4,40,MM,MM,25,MM,MM,MM,MM
2022,2,4,1,26,MM,MM,MM,1,10,5.8,315,MM,MM,25,MM,MM,MM,MM
2022,2,4,0,56,MM,MM,MM,0.9,11,5.6,324,MM,MM,25,MM,MM,MM,MM
2022,2,4,0,26,MM,MM,MM,1,8,6,33,MM,MM,25,MM,MM,MM,MM
2022,2,3,23,56,MM,MM,MM,0.9,8,6,35,MM,MM,25,MM,MM,MM,MM
2022,2,3,23,26,MM,MM,MM,0.9,11,5.8,325,MM,MM,25,MM,MM,MM,MM
2022,2,3,22,56,MM,MM,MM,1,11,5.8,335,MM,MM,25,MM,MM,MM,MM
2022,2,3,22,26,MM,MM,MM,1,11,6.1,332,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,21,56,MM,MM,MM,0.9,12,6,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,21,26,MM,MM,MM,0.9,10,5.9,329,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,20,56,MM,MM,MM,0.9,11,6.4,338,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,20,26,MM,MM,MM,0.9,13,6.2,331,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,19,56,MM,MM,MM,1,11,6.7,331,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,19,26,MM,MM,MM,1,10,6.3,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,18,56,MM,MM,MM,1.1,11,7,324,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,18,26,MM,MM,MM,1.1,11,6.6,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,17,56,MM,MM,MM,1.1,11,6.6,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,17,26,MM,MM,MM,1.1,12,6.6,326,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,16,56,MM,MM,MM,1.2,11,6.9,321,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,16,26,MM,MM,MM,1.1,13,6.7,326,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,15,56,MM,MM,MM,1.2,11,7.2,303,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,15,26,MM,MM,MM,1.2,10,7,304,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,14,56,MM,MM,MM,1.2,11,6.7,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,14,26,MM,MM,MM,1.2,11,6.9,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,13,56,MM,MM,MM,1.3,11,7.4,322,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,13,26,MM,MM,MM,1.3,11,7.9,324,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,12,56,MM,MM,MM,1.4,11,8.5,331,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,12,26,MM,MM,MM,1.4,12,8.3,328,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,11,56,MM,MM,MM,1.4,11,8.5,329,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,11,26,MM,MM,MM,1.5,12,8.4,331,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,10,56,MM,MM,MM,1.5,13,8.7,338,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,10,26,MM,MM,MM,1.4,13,8.4,328,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,9,56,MM,MM,MM,1.5,12,8.2,325,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,9,26,MM,MM,MM,1.3,12,7.5,321,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,8,56,MM,MM,MM,1.4,12,8.2,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,8,26,MM,MM,MM,1.5,12,8.5,333,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,7,56,MM,MM,MM,1.5,12,8.5,328,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,7,26,MM,MM,MM,1.5,12,8.2,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,3,6,56,MM,MM,MM,1.7,13,8.8,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,6,26,MM,MM,MM,1.6,12,8.3,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,5,56,MM,MM,MM,1.5,13,7.8,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,5,26,MM,MM,MM,1.5,13,8.3,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,4,56,MM,MM,MM,1.4,12,8.4,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,4,26,MM,MM,MM,1.5,13,8.4,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,3,3,56,MM,MM,MM,1.5,13,8.2,311,MM,MM,25,MM,MM,MM,MM
2022,2,3,3,26,MM,MM,MM,1.7,13,8.6,315,MM,MM,25,MM,MM,MM,MM
2022,2,3,2,56,MM,MM,MM,1.6,13,8.3,315,MM,MM,25,MM,MM,MM,MM
2022,2,3,2,26,MM,MM,MM,1.5,13,7.9,319,MM,MM,25,MM,MM,MM,MM
2022,2,3,1,56,MM,MM,MM,1.5,13,8.1,317,MM,MM,25,MM,MM,MM,MM
2022,2,3,1,26,MM,MM,MM,1.5,13,7.9,317,MM,MM,25.1,MM,MM,MM,MM
2022,2,3,0,56,MM,MM,MM,1.4,13,8.1,310,MM,MM,25.1,MM,MM,MM,MM
2022,2,3,0,26,MM,MM,MM,1.6,13,8.6,322,MM,MM,25.1,MM,MM,MM,MM
2022,2,2,23,56,MM,MM,MM,1.4,13,7.7,322,MM,MM,25,MM,MM,MM,MM
2022,2,2,23,26,MM,MM,MM,1.6,13,8.3,318,MM,MM,25,MM,MM,MM,MM
2022,2,2,22,56,MM,MM,MM,1.6,13,8.4,310,MM,MM,25,MM,MM,MM,MM
2022,2,2,22,26,MM,MM,MM,1.6,13,8.9,322,MM,MM,25,MM,MM,MM,MM
2022,2,2,21,56,MM,MM,MM,1.6,13,8.6,319,MM,MM,25,MM,MM,MM,MM
2022,2,2,21,26,MM,MM,MM,1.5,12,9.1,319,MM,MM,25,MM,MM,MM,MM
2022,2,2,20,56,MM,MM,MM,1.4,12,8.8,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,20,26,MM,MM,MM,1.5,13,9.4,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,19,56,MM,MM,MM,1.6,13,9.7,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,19,26,MM,MM,MM,1.6,13,9.3,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,18,56,MM,MM,MM,1.7,13,9.7,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,18,26,MM,MM,MM,1.7,12,9.6,321,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,17,56,MM,MM,MM,1.9,14,9.8,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,17,26,MM,MM,MM,2,13,9.9,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,16,56,MM,MM,MM,1.9,13,9.7,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,16,26,MM,MM,MM,1.9,13,9.6,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,15,56,MM,MM,MM,1.8,13,9.4,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,15,26,MM,MM,MM,2,13,9.9,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,14,56,MM,MM,MM,2,13,10.1,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,14,26,MM,MM,MM,2.1,13,10,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,13,56,MM,MM,MM,2.5,13,10.5,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,13,26,MM,MM,MM,2.4,13,10.3,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,12,56,MM,MM,MM,2.2,14,10.3,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,12,26,MM,MM,MM,2.6,13,10.5,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,2,11,56,MM,MM,MM,2.6,14,10.7,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,11,26,MM,MM,MM,2.6,13,10.7,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,10,56,MM,MM,MM,2.3,14,10.5,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,10,26,MM,MM,MM,2.6,13,10.9,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,9,56,MM,MM,MM,2.4,13,10.7,322,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,9,26,MM,MM,MM,2.6,13,11.3,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,8,56,MM,MM,MM,2.7,13,11.1,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,8,26,MM,MM,MM,2.7,14,11.3,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,7,56,MM,MM,MM,2.6,14,11.3,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,7,26,MM,MM,MM,2.5,14,11.1,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,6,56,MM,MM,MM,2.8,14,11.7,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,6,26,MM,MM,MM,2.6,14,11.3,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,5,56,MM,MM,MM,2.9,14,11.6,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,5,26,MM,MM,MM,3.3,14,12,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,4,56,MM,MM,MM,3,14,11.8,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,4,26,MM,MM,MM,2.6,14,11.2,311,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,3,56,MM,MM,MM,2.9,13,11.6,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,3,26,MM,MM,MM,2.9,14,11.3,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,2,2,56,MM,MM,MM,2.9,14,11.6,315,MM,MM,25,MM,MM,MM,MM
2022,2,2,2,26,MM,MM,MM,2.7,14,11.4,312,MM,MM,25,MM,MM,MM,MM
2022,2,2,1,56,MM,MM,MM,3,14,11.8,314,MM,MM,25,MM,MM,MM,MM
2022,2,2,1,26,MM,MM,MM,2.8,15,11.8,312,MM,MM,25,MM,MM,MM,MM
2022,2,2,0,56,MM,MM,MM,3.3,14,12.5,318,MM,MM,25,MM,MM,MM,MM
2022,2,2,0,26,MM,MM,MM,2.5,15,11.2,324,MM,MM,25,MM,MM,MM,MM
2022,2,1,23,56,MM,MM,MM,2.2,15,11,311,MM,MM,25,MM,MM,MM,MM
2022,2,1,23,26,MM,MM,MM,2.1,15,10.6,312,MM,MM,25,MM,MM,MM,MM
2022,2,1,22,56,MM,MM,MM,2.7,15,12.2,312,MM,MM,25,MM,MM,MM,MM
2022,2,1,22,26,MM,MM,MM,2.1,17,11.1,308,MM,MM,25,MM,MM,MM,MM
2022,2,1,21,56,MM,MM,MM,1.7,13,9.7,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,21,26,MM,MM,MM,1.5,17,9.2,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,20,56,MM,MM,MM,1.7,17,9.8,308,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,20,26,MM,MM,MM,1.6,17,9.5,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,19,56,MM,MM,MM,1.5,12,8.9,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,19,26,MM,MM,MM,1.6,12,9.2,322,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,18,56,MM,MM,MM,1.7,12,9.5,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,18,26,MM,MM,MM,1.5,13,9,326,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,18,0,MM,MM,MM,1.5,10,9.1,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,17,56,MM,MM,MM,1.5,11,MM,MM,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,17,26,MM,MM,MM,1.9,13,9.5,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,17,0,MM,MM,MM,1.5,9,9,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,16,56,MM,MM,MM,1.5,13,9,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,16,26,MM,MM,MM,1.8,12,9.2,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,16,0,MM,MM,MM,2,10,8.6,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,15,56,MM,MM,MM,1.6,12,MM,MM,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,15,26,MM,MM,MM,1.7,12,8.9,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,14,56,MM,MM,MM,1.6,12,8.5,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,14,26,MM,MM,MM,1.8,13,9.4,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,1,13,56,MM,MM,MM,1.6,12,9.4,325,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,13,26,MM,MM,MM,1.7,13,9.4,322,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,12,56,MM,MM,MM,1.8,13,9.6,325,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,12,26,MM,MM,MM,1.5,13,9.2,331,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,11,56,MM,MM,MM,1.5,12,9.1,324,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,11,26,MM,MM,MM,1.3,12,8.7,332,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,10,56,MM,MM,MM,1.4,13,8.9,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,10,26,MM,MM,MM,1.3,13,8.5,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,9,56,MM,MM,MM,1.5,13,9.5,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,9,26,MM,MM,MM,1.3,13,8.7,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,8,56,MM,MM,MM,1.4,13,8.9,322,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,8,26,MM,MM,MM,1.4,13,9.1,325,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,7,56,MM,MM,MM,1.2,13,8.5,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,7,26,MM,MM,MM,1.3,13,8.6,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,6,56,MM,MM,MM,1.4,13,8.7,325,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,6,26,MM,MM,MM,1.3,13,8.4,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,5,56,MM,MM,MM,1.4,13,8.6,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,5,26,MM,MM,MM,1.4,13,8.6,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,4,56,MM,MM,MM,1.2,13,8.3,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,4,26,MM,MM,MM,1.4,13,8.9,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,3,56,MM,MM,MM,1.2,13,7.9,303,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,3,26,MM,MM,MM,1.4,13,8.5,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,1,2,56,MM,MM,MM,1.2,13,7.4,326,MM,MM,25,MM,MM,MM,MM
2022,2,1,2,26,MM,MM,MM,1.4,13,8.1,311,MM,MM,25,MM,MM,MM,MM
2022,2,1,1,56,MM,MM,MM,1.3,13,7.5,324,MM,MM,25,MM,MM,MM,MM
2022,2,1,1,26,MM,MM,MM,1.3,14,7,318,MM,MM,25.1,MM,MM,MM,MM
2022,2,1,0,56,MM,MM,MM,1.3,13,7.4,311,MM,MM,25.1,MM,MM,MM,MM
2022,2,1,0,26,MM,MM,MM,1.3,14,7.7,311,MM,MM,25.1,MM,MM,MM,MM
2022,1,31,23,56,MM,MM,MM,1.4,14,8.2,315,MM,MM,25.2,MM,MM,MM,MM
2022,1,31,22,56,MM,MM,MM,1.3,13,7.7,308,MM,MM,25.1,MM,MM,MM,MM
2022,1,31,22,26,MM,MM,MM,1.3,14,7.8,314,MM,MM,25.1,MM,MM,MM,MM
2022,1,31,21,56,MM,MM,MM,1.3,14,7.7,317,MM,MM,25.2,MM,MM,MM,MM
2022,1,31,21,26,MM,MM,MM,1.3,14,7.8,307,MM,MM,25.3,MM,MM,MM,MM
